A01nficha;A01uf_mor;localidade_mor;setor_distrito_mor;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf_mor;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor;starttime;A01uf_dom;localidade_dom;setor_distrito_dom;A01ncriancas;A01npessoas13;A01npessoas;B01;B02;B02_1;B02_1_1;B02_2;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;B13;B13_1;B13_2;B13_3;B13_3_1_1;B13_3_1_2;B13_3_1_3;B13_3_1_4;B13_3_1_5;B13_3_1_88888;B14;B14_1;B14_1_1_1;B14_1_1_2;B14_1_1_3;B14_1_1_88888;B15;B15_1;B15_2;B15_3;B15_3_1_1;B15_3_1_2;B15_3_1_3;B15_3_1_88888;B16;B16_1;B16_2;B16_2_1_1;B16_2_1_2;B16_2_1_3;B16_2_1_4;B16_2_1_5;B16_2_1_88888;B17_1;B17_1_1;B17_2;B17_2_1;B17_2_2;B17_3;B17_4;B18_1;B18_2;B18_3;B19_1;B19_2;B19_3;B19_4;B19_5;B20;C01;C01_1;C02;C02_1;C03;C03_1;C04;C04_1;C05;C05_1_1;C05_1_2;C06_1;C06_2;C07_1;C07_2;C07_3;C07_4;C07_5;C07_6;C07_7;C07_8;C07_9;C07_10;C07_11;C07_12;C07_13;C08;C08_1;C09;C09_1;C09_2;C10_1;C10_2;C10_3;C10_4;C11;C11_1;C11_2;C11_3;C11_4;D15;D16_1;D16_2;D16_3;D16_4;D16_5;grupo_ped;UPT;criterio_brasil;arranjos;renda_domiciliar;renda_domiciliar_r;renda_domiciliar_pc;renda_domiciliar_pc_r;infla_ipcadf_dom;peso_dom;localidade
00057;52;5242;49;00057-2;2;17;99999;99999;17;2;;99999;;99999;5;;99999;4;1;99999;1;3;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;2;;;1;1;;1;1;1;40;2;2;2;2;2;2;2;1;1;;9;2;5;3;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;18;0,0;0;1;;;;4;15,1796306;2024-07-11 14:29:00;52;5242;49;0;3;3;1;1;2;;2;2;1005;;2;2;2;4;6;3;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;2;3;1;2;2;2;2;1;2;2;1;2;2;1;1;2;;1;1;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;0;0;0;1;2;;2;;;40;59;40;59;1;0;3;0;0;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
00057;52;5242;49;00057-3;3;16;99999;99999;16;2;;99999;;99999;5;;99999;4;1;99999;1;3;99999;;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;2;;;1;1;;1;1;1;40;2;2;2;2;2;2;2;2;1;;9;3;4;8;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;18;0,0;0;1;;;;2;15,1796306;2024-07-11 14:29:00;52;5242;49;0;3;3;1;1;2;;2;2;1005;;2;2;2;4;6;3;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;2;3;1;2;2;2;2;1;2;2;1;2;2;1;1;2;;1;1;;;1;1;2;2;2;1;1;1;0;0;0;1;0;0;0;0;0;1;2;;2;;;40;59;40;59;1;0;3;0;0;1;1;2;2;2;2;;;6;2;;;;;1,0;23,4277408452712;5242
00133;52;5242;49;00133-1;1;42;99999;99999;42;2;2;99999;5;99999;1;1;00133-2;4;1;99999;2;1;00133-2;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;2;1;1;2;1;1;4;40;2;1;3;18;1;1;;2;2;;56;;;;;;;;;;;;;9;1;2;;;;;2;2;2;;99999;2;;99999;1;0;7;48;1;40;1;2;2;2;2;2;2;;1;2;3;;;;1;1;2500;2500;0;0;;99999;;99999;40;;99999;1;1;2;2;6;15,86680205;2024-07-11 11:59:00;52;5242;49;0;5;5;1;1;2;;2;1;;;1;1;2;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;4;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;4;1;0;3;2;;2;;;40;40;40;40;1;0;2;0;0;2;;;;;;;;3;5;;;;;1,0;23,4277408452712;5242
00133;52;5242;49;00133-2;2;45;99999;99999;45;1;1;99999;5;99999;2;;99999;4;1;99999;2;1;00133-1;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;2;1;1;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;1;9;2;2;2;;99999;2;;99999;1;14;0;;1;40;2;2;2;2;2;2;1;;7;1;8;;1;1;;1;;99999;0;0;;99999;;99999;14;;99999;1;1;2;2;3;12,11562745;2024-07-11 11:59:00;52;5242;49;0;5;5;1;1;2;;2;1;;;1;1;2;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;4;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;4;1;0;3;2;;2;;;40;40;40;40;1;0;2;0;0;2;;;;;;;;3;5;;;;;1,0;23,4277408452712;5242
00133;52;5242;49;00133-3;3;24;99999;99999;24;1;1;99999;5;99999;5;;99999;4;1;99999;1;3;99999;1;4;4;4;4;4;76;52;76520110;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;1;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;2;0;;1;40;2;2;2;2;2;2;1;;7;1;7;;2;2;;2;1500;1500;0;0;;99999;;99999;0;;99999;1;1;2;2;5;15,18511722;2024-07-11 11:59:00;52;5242;49;0;5;5;1;1;2;;2;1;;;1;1;2;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;4;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;4;1;0;3;2;;2;;;40;40;40;40;1;0;2;0;0;2;;;;;;;;3;5;;;;;1,0;23,4277408452712;5242
00133;52;5242;49;00133-4;4;22;99999;99999;22;1;1;99999;5;99999;5;;99999;4;1;99999;1;3;99999;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;1;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;0;1;48;1;40;2;1;2;2;2;2;2;;2;1;3;;;;1;1;0;0;;99999;;99999;;99999;14;;99999;1;1;2;2;5;15,18511722;2024-07-11 11:59:00;52;5242;49;0;5;5;1;1;2;;2;1;;;1;1;2;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;4;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;4;1;0;3;2;;2;;;40;40;40;40;1;0;2;0;0;2;;;;;;;;3;5;;;;;1,0;23,4277408452712;5242
00133;52;5242;49;00133-5;5;21;99999;99999;21;1;1;99999;5;99999;4;;99999;1;1;99999;1;3;99999;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;2;1;1;2;1;1;4;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;5;0;;1;40;2;2;2;2;2;2;1;;7;1;7;;2;2;;2;1500;1500;0;0;;99999;;99999;7;;99999;1;1;2;2;5;15,18511722;2024-07-11 11:59:00;52;5242;49;0;5;5;1;1;2;;2;1;;;1;1;2;2;7;3;2;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;1;1;2;1;2;2;2;2;2;2;1;1;1;4;2;;1;1;;;1;1;1;2;1;1;1;0;1;0;0;1;0;0;4;1;0;3;2;;2;;;40;40;40;40;1;0;2;0;0;2;;;;;;;;3;5;;;;;1,0;23,4277408452712;5242
00134;52;5242;49;00134-1;1;27;99999;99999;27;1;1;99999;77777;99999;1;;99999;4;2;99999;1;2;99999;2;4;4;4;4;4;76;52;76520030;1;;22;4;7652;76521975;7652;5242;1;;;1;0;0;1;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;8;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;35;0,0;0;0,984258285;1;;2;2;15,15640684;2024-03-14 13:06:00;52;5242;49;0;1;1;1;1;2;;2;3;;550;;1;2;6;5;2;1;1;2;1;2;;;;;;;;1;0;1;0;0;1;2;2;2;;;;;1;1;1;0;0;1;0;0;0;1;3;1;2;3;1;2;2;2;2;1;1;2;1;2;1;2;;2;;1;1;;;1;2;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;1;2;;2;;;40;59;59;59;2;;;;;2;;;;;;;;6;1;0;0.0;0.0;0.0;0,984258284744242;23,4277408452712;5242
00174;52;5242;49;00174-1;1;56;99999;99999;56;2;2;99999;5;99999;1;;99999;4;12;99999;5;2;99999;2;3;4;3;4;4;76;52;76520030;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;1;1;1;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;2;2;2;1;1412;1412;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;1412;1412;0;0;40;2824,0;2824;1;1;2;2;2;10,83606161;2024-07-18 15:14:00;52;5242;49;0;1;1;1;1;2;;2;1;;;1;1;2;2;5;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;5;1;1;2;1;2;2;2;2;2;2;2;2;2;;2;;1;1;2;;;;3;;;2;;1;0;1;0;0;0;0;0;0;0;0;0;1;2;;2;;;40;40;59;59;2;;;;;1;2;1;2;2;2;;;6;1;2824;2824.0;2824.0;2824.0;1,0;23,4277408452712;5242
00202;52;5242;49;00202-1;1;20;2004-01-28;99999;;1;1;99999;10;99999;1;;99999;1;12;99999;1;3;99999;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;1;1;4;40;1;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;1;1;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;44;0,0;0;0,984258285;1;2;2;5;15,18511722;2024-03-11 15:37:00;52;5242;49;0;1;1;1;1;2;;2;1;;;1;2;2;1;6;1;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;1;2;2;;;1;2;2;2;2;1;2;2;2;2;2;2;;2;;2;;;;1;1;1;2;2;1;0;0;1;0;0;1;0;0;0;0;0;0;2;;2;;;40;59;59;59;1;2;0;0;0;2;;;;;;;;6;1;0;0.0;0.0;0.0;0,984258284744242;23,4277408452712;5242
00234;52;5242;49;00234-1;1;32;99999;99999;32;1;1;99999;5;99999;1;1;00234-2;4;1;99999;1;1;00234-4;1;4;4;4;4;4;76;52;76520030;2;1;;29;;;;5242;3;2;;1;0;0;1;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;77777;99999;0;0;28;;99999;1;1;2;2;5;15,47639083;2024-07-09 12:13:00;52;5242;49;1;3;4;1;1;2;;2;1;;;1;1;2;2;6;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;2;;1;2;3;1;1;2;2;2;1;2;2;2;2;2;2;;1;1;1;2;;;1;1;1;2;2;1;1;1;0;0;1;0;0;1;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;6;3;;;;;1,0;23,4277408452712;5242
00234;52;5242;49;00234-2;2;73;99999;99999;73;2;2;99999;5;99999;8;;99999;4;1;99999;1;2;99999;2;4;4;4;4;4;76;52;76521830;2;1;;29;;;;5242;1;2;;1;0;0;0;2;;;;;2;;;;2;1;7;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;77777;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;;99999;0;0;40;;99999;1;1;2;2;8;10,16547551;2024-07-09 12:13:00;52;5242;49;1;3;4;1;1;2;;2;1;;;1;1;2;2;6;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;2;;1;2;3;1;1;2;2;2;1;2;2;2;2;2;2;;1;1;1;2;;;1;1;1;2;2;1;1;1;0;0;1;0;0;1;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;6;3;;;;;1,0;23,4277408452712;5242
00234;52;5242;49;00234-3;3;8;99999;99999;8;2;;99999;;99999;5;;99999;4;1;99999;;;99999;;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;;;1;0;0;1;2;;;;;2;;;;2;;;;1;1;;1;1;1;40;2;2;2;2;1;2;2;2;2;;5;1;4;2;;;;;;;;;;99999;;;99999;;;;;;;;;;;;;;;;;;;;;;;;99999;;99999;;99999;;99999;;0,0;0;1;;;;2;17,39921514;2024-07-09 12:13:00;52;5242;49;1;3;4;1;1;2;;2;1;;;1;1;2;2;6;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;2;;1;2;3;1;1;2;2;2;1;2;2;2;2;2;2;;1;1;1;2;;;1;1;1;2;2;1;1;1;0;0;1;0;0;1;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;6;3;;;;;1,0;23,4277408452712;5242
00234;52;5242;49;00234-4;4;25;99999;99999;25;2;2;99999;5;99999;2;;99999;1;1;99999;1;1;00234-1;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;0;1;1;2;1;2;2;2;;;;2;1;1;;1;2;1;;;;;;;;;;;;;;;;;;;;;14;1;;2;2;2;;99999;;;99999;2;;;;;;;;;;;;;;;;;;;;;1;;99999;;99999;;99999;0;0;28;0,0;0;1;1;2;2;7;19,07315386;2024-07-09 12:13:00;52;5242;49;1;3;4;1;1;2;;2;1;;;1;1;2;2;6;3;1;1;2;1;2;;;;;;;2;1;1;0;0;0;1;2;2;2;;;;;1;1;2;;;;;;;2;;1;2;3;1;1;2;2;2;1;2;2;2;2;2;2;;1;1;1;2;;;1;1;1;2;2;1;1;1;0;0;1;0;0;1;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;6;3;;;;;1,0;23,4277408452712;5242
00352;52;5242;49;00352-1;1;64;1959-07-17;99999;;1;1;99999;10;99999;1;1;00352-2;1;1;99999;2;1;00352-2;1;3;4;4;4;4;76;52;76520580;2;1;;40;;;;5242;2;2;;1;0;0;1;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;20;0;40;1;40;2;1;2;2;2;1;1;;2;1;1;3;;;;1;4000;4063,97392;0;0;;99999;;99999;;;99999;0,984258285;1;2;2;5;10,01888872;2024-03-13 11:21:00;52;5242;49;0;2;2;1;1;2;;2;1;;;2;1;2;4;4;1;1;2;2;1;1;1;0;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;1;0;1;0;0;0;0;1;3;1;;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;2;;;1;1;1;2;2;1;0;1;0;0;0;0;0;0;1;0;0;0;2;;2;;;40;59;40;59;2;;;;;2;;;;;;;;6;6;;;;;0,984258284744242;23,4277408452712;5242
00352;52;5242;49;00352-2;2;57;99999;99999;57;2;2;99999;5;99999;2;;99999;4;1;99999;2;1;00352-1;2;3;4;4;3;2;76;31;;;;45;45;;;7652;5242;;2;;1;0;0;1;1;2;1;2;2;1;1;4;53;2;1;2;25;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;40;0,0;0;0,984258285;1;2;2;5;10,83606161;2024-03-13 11:21:00;52;5242;49;0;2;2;1;1;2;;2;1;;;2;1;2;4;4;1;1;2;2;1;1;1;0;0;0;0;0;2;1;0;1;0;0;1;2;2;2;;;;;1;2;1;0;1;0;0;0;0;1;3;1;;3;1;2;2;2;1;1;1;2;2;2;1;1;1;2;;1;2;;;1;1;1;2;2;1;0;1;0;0;0;0;0;0;1;0;0;0;2;;2;;;40;59;40;59;2;;;;;2;;;;;;;;6;6;;;;;0,984258284744242;23,4277408452712;5242
00363;52;5242;49;00363-1;1;74;99999;99999;74;1;1;99999;5;99999;1;;99999;1;12;99999;1;2;99999;2;4;2;4;4;4;76;52;76520580;2;2;;;;;;5242;;;;1;0;1;0;1;2;1;2;2;1;1;4;40;2;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;3;2;;2;2;1;1412;1412;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;14;1412,0;1412;1;1;2;2;1;10,67263057;2024-07-11 13:02:00;52;5242;49;0;1;1;1;1;2;;2;3;;300;;1;2;2;6;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;3;1;2;2;2;2;2;2;2;2;1;1;2;;2;;2;;;;1;1;2;2;1;1;1;0;1;0;0;1;0;0;0;0;0;0;2;;2;;;42;59;59;59;2;;;;;2;;;;;;;;6;1;1412;1412.0;1412.0;1412.0;1,0;23,4277408452712;5242
00425;52;5242;49;00425-1;1;66;99999;99999;66;2;2;99999;5;99999;1;1;00425-2;2;1;99999;2;1;00425-2;2;4;4;3;4;4;76;31;76317040;;;35;20;7652;;7652;5242;7;2;;1;0;1;0;1;2;1;2;2;1;1;1;42;2;1;5;21;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;4;2;2;1;1412;1412;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;;1412,0;1412;1;1;2;2;2;12,70447592;2024-07-17 16:01:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;8;3;3;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;;;;1;1;2;1;2;1;1;0;1;1;0;1;0;0;1;0;0;0;2;;2;;;52;59;59;59;1;0;1;0;0;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
00425;52;5242;49;00425-2;2;44;99999;99999;44;1;1;99999;5;99999;2;;99999;1;1;99999;2;1;00425-1;1;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;29;0;48;1;58;2;1;2;2;2;2;2;;2;;7;;2;2;;2;;99999;0;0;;99999;;99999;0;;99999;1;1;2;2;5;15,79097504;2024-07-17 16:01:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;8;3;3;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;;;;1;1;2;1;2;1;1;0;1;1;0;1;0;0;1;0;0;0;2;;2;;;52;59;59;59;1;0;1;0;0;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
00425;52;5242;49;00425-3;3;36;99999;99999;36;1;1;99999;5;99999;5;;99999;4;1;99999;2;2;99999;1;4;4;4;4;4;76;31;76317047;;;35;35;;;7652;5242;1;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;2;0;28;1;58;2;1;2;2;2;2;2;;2;;7;;2;2;;2;0;0;;99999;;99999;;99999;3;;99999;1;1;2;2;5;16,69177453;2024-07-17 16:01:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;8;3;3;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;;;;1;1;2;1;2;1;1;0;1;1;0;1;0;0;1;0;0;0;2;;2;;;52;59;59;59;1;0;1;0;0;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
00425;52;5242;49;00425-4;4;35;99999;99999;35;1;1;99999;5;99999;5;;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;53;7653;;;34;34;;;7652;5242;1;2;;1;0;1;0;1;2;1;2;2;2;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;5;2;2;2;;99999;2;;99999;1;4;0;28;1;58;2;1;2;2;2;2;2;;2;;7;;2;2;;2;0;0;;99999;;99999;;99999;3;;99999;1;1;2;2;2;16,69177453;2024-07-17 16:01:00;52;5242;49;0;4;4;1;1;2;;2;1;;;1;1;2;4;8;3;3;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;2;;2;;;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;;;;1;1;2;1;2;1;1;0;1;1;0;1;0;0;1;0;0;0;2;;2;;;52;59;59;59;1;0;1;0;0;2;;;;;;;;5;4;;;;;1,0;23,4277408452712;5242
00439;52;5242;49;00439-1;1;43;99999;99999;43;1;1;99999;5;99999;1;2;99999;4;4;99999;2;1;00439-2;1;4;4;3;4;4;76;35;76352940;;;43;43;;;7652;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;1;40;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;8;2;5;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;1412;1412;0;0;0;1412,0;1412;1;1;2;2;2;15,79097504;2024-07-25 14:20:00;52;5242;49;0;3;3;2;1;2;;2;1;;;1;1;2;4;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;2;2;2;1;1;1;1;2;1;2;;2;;2;;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;6;3;1412;1412.0;470.666666666667;470.666666666667;1,0;23,4277408452712;5242
00439;52;5242;49;00439-2;2;44;99999;99999;44;2;2;99999;5;99999;2;;99999;1;4;99999;2;1;00439-1;2;3;4;4;4;4;76;52;76520870;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;1;40;2;1;2;22;1;2;1;;;;;;;;;;;;;;;;;;;;;7;2;7;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;14;0,0;0;1;1;2;2;2;15,86680205;2024-07-25 14:20:00;52;5242;49;0;3;3;2;1;2;;2;1;;;1;1;2;4;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;2;2;2;1;1;1;1;2;1;2;;2;;2;;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;6;3;1412;1412.0;470.666666666667;470.666666666667;1,0;23,4277408452712;5242
00439;52;5242;49;00439-3;3;17;99999;99999;17;2;;99999;;99999;4;;99999;4;4;99999;1;3;99999;;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;1;1;1;40;2;2;;;1;1;;1;1;1;40;2;2;2;2;2;2;2;2;1;;9;1;5;3;;;;;;2;2;2;;99999;2;;99999;2;;;;;;;;;;;;;;;;;;;;;2;;99999;;99999;;99999;0;0;0;0,0;0;1;;;;4;15,1796306;2024-07-25 14:20:00;52;5242;49;0;3;3;2;1;2;;2;1;;;1;1;2;4;5;2;1;1;2;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;2;1;1;2;1;2;2;2;2;1;1;1;1;2;1;2;;2;;2;;;;1;1;2;2;2;1;0;1;0;0;0;1;0;0;1;0;0;0;2;;2;;;40;59;59;59;2;;;;;1;2;1;2;2;2;;;6;3;1412;1412.0;470.666666666667;470.666666666667;1,0;23,4277408452712;5242
00484;52;5242;49;00484-1;1;28;99999;99999;28;1;1;99999;5;99999;1;1;00484-2;4;4;99999;2;1;00484-2;2;4;4;4;4;4;76;52;76520030;2;2;;;;;;5242;;2;;1;0;1;0;1;2;1;2;2;;;;;2;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;9;1;3;2;2;2;;99999;2;;99999;1;15;0;;1;40;2;1;2;2;2;2;2;;2;2;7;;1;1;;1;;99999;0;0;650;660,395762;;99999;;;99999;0,984258285;1;2;2;5;15,15640684;2024-03-28 09:36:00;52;5242;49;2;2;4;1;1;2;;2;1;;;1;1;1;4;5;2;1;1;1;1;2;;;;;;;2;1;0;1;0;0;1;2;2;2;;;;;1;2;2;;;;;;;1;4;1;2;2;1;2;1;2;2;1;1;2;2;2;1;1;1;2;;2;;;;1;1;2;2;1;1;1;0;1;0;0;1;0;0;1;0;0;1;2;;2;;;40;40;40;59;1;0;1;0;0;1;1;2;2;2;2;;;6;4;;;;;0,984258284744242;23,4277408452712;5242
